id;locale;key;value
24975;de;decidim.meetings.admin.meetings.form.online_meeting_url_help;Link: Erlaubt Teilnehmenden, sich direkt mit Ihrem Meeting zu verbinden
24976;en;decidim.meetings.admin.meetings.form.online_meeting_url_help;Link: allow participants to connect directly to your meeting
24977;de;decidim.meetings.admin.meetings.form.registration_url_help;Fügen Sie hier den Link der*des externen Dienstleistenden ein, über welche die Anmeldungen durchgeführt werden sollen.
24978;en;decidim.meetings.admin.meetings.form.registration_url_help;Link: allow participants to go on the external service you are using for registrations
24979;de;decidim.meetings.iframe_access_level.registered;Registrierte Teilnehmende zu diesem Meeting
24980;en;decidim.meetings.iframe_access_level.registered;Registered participants to this meeting
24981;de;decidim.meetings.iframe_access_level.signed_in;Nur angemeldete Teilnehmende
24982;en;decidim.meetings.iframe_access_level.signed_in;Only signed-in participants
24983;de;decidim.meetings.meetings.show.attendees;Teilnehmende
24984;en;decidim.meetings.meetings.show.attendees;Attendees
24985;de;decidim.metrics.participants.title;Teilnehmende
24986;en;decidim.metrics.participants.title;Participants
24987;de;decidim.statistics.participants_count;Teilnehmende
24988;en;decidim.statistics.participants_count;Participants
24989;de;decidim.accountability.results.show.stats.attendees;Teilnehmende
24990;en;decidim.accountability.results.show.stats.attendees;Attendees
24991;de;decidim.admin.menu.reported_users;Gemeldete Nutzende
24992;en;decidim.admin.menu.reported_users;Reported Users
24993;de;decidim.components.proposals.settings.global.minimum_votes_per_user;Mindeststimmen pro Nutzenden
24994;en;decidim.components.proposals.settings.global.minimum_votes_per_user;Minimum supports per user
24995;de;devise.mailer.invitation_instructions.ignore;"Wenn Sie die Einladung nicht annehmen möchten, ignorieren Sie diese E-Mail.<br />
Ihr Konto wird erst erstellt, wenn Sie auf den obigen Link zugreifen und Ihren Kontonamen und Ihr Passwort festlegen."
24996;en;devise.mailer.invitation_instructions.ignore;"If you don't want to accept the invitation, please ignore this email.<br />
Your account won't be created until you access the link above and set your account name and password."
24997;de;devise.passwords.edit.password_help;Das Passwort muss mindestens %{minimun_characters} Zeichen lang sein. Es darf nicht zu gewöhnlich sein (z. B. 123456) und darf weder Ihr Kürzel noch Ihre E-Mail-Adresse enthalten.
24998;en;devise.passwords.edit.password_help;%{minimun_characters} characters minimum, must not be too common (e.g. 123456) and must be different from your account name and your email.
24999;de;devise.invitations.edit.subtitle;Zur Vervollständigung Ihres Kontos benötigen wir von Ihnen noch folgende Angaben.
25000;en;devise.invitations.edit.subtitle;If you accept the invitation please set your nickname and password.
25001;de;activemodel.attributes.organization.user_groups_enabled;Gruppen aktivieren
25002;en;activemodel.attributes.organization.user_groups_enabled;Enable groups
25003;de;activemodel.attributes.conference_registration_invite.user_id;Nutzende*r
25004;en;activemodel.attributes.conference_registration_invite.user_id;User
25005;de;decidim.admin.menu.assemblies_submenu.assembly_admins;Organisationsadmins
25006;en;decidim.admin.menu.assemblies_submenu.assembly_admins;Organisation admins
25007;de;decidim.admin.participatory_space_private_users.index.title;Private Teilnehmende
25008;en;decidim.admin.participatory_space_private_users.index.title;Participatory space private participant
25009;de;decidim.admin.participatory_space_private_users.new.title;Private Teilnehmende hinzufügen
25010;en;decidim.admin.participatory_space_private_users.new.title;New Participatory Space private participant.
25249;de;decidim.admin.conference_user_roles.index.conference_admins_title;Konferenzbenutzende*r
25011;de;decidim.admin.share_tokens.share_tokens.help;Mit der Linkfreigabe können Sie einen geheimen Link erstellen, den Sie versenden können. Die Seite wird nicht veröffentlicht, sondern kann nur über den angegebenen Link angesehen werden. Die Linkfreigabe wird jeweils für 24 Stunden aktiviert, danach muss ein neuer Link erstellt werden.
25012;en;decidim.admin.share_tokens.share_tokens.help;These tokens are used to publicly share this unpublished resource to any user. They will be hidden when the resource is published. Click on the token's share icon to visit the shareable URL.
25013;de;decidim.admin.user_group.csv_verify.success;CSV-Datei wurde erfolgreich hochgeladen. Wir überprüfen, ob die Gruppen den Kriterien entsprechen. Das kann eine Weile dauern.
25014;en;decidim.admin.user_group.csv_verify.success;CSV file uploaded successfully, we're verifying the groups matching the criteria. This might take a while.
25015;de;decidim.admin.user_group.reject.invalid;Beim Ablehnen dieser Gruppe ist ein Fehler aufgetreten.
25016;en;decidim.admin.user_group.reject.invalid;There was a problem rejecting this group.
25017;de;decidim.admin.user_group.reject.success;Gruppe wurde erfolgreich abgelehnt
25018;en;decidim.admin.user_group.reject.success;Group successfully rejected
25019;de;decidim.admin.user_group.verify.invalid;Beim Überprüfen dieser Gruppe ist ein Fehler aufgetreten.
25020;en;decidim.admin.user_group.verify.invalid;There was a problem verifying this group.
25021;de;decidim.admin.user_group.verify.success;Gruppe erfolgreich verifiziert
25022;en;decidim.admin.user_group.verify.success;Group successfully verified
25023;de;decidim.admin.user_groups_csv_verifications.new.explanation;Laden Sie Ihre CSV-Datei hoch. In der ersten Spalte der Datei müssen die offiziellen E-Mails der Gruppen in Ihrer Organisation enthalten sein, ohne Kopfzeilen. Nur Gruppen, die ihre E-Mail bestätigt haben und deren E-Mail in der CSV-Datei enthalten ist, werden überprüft.
25024;en;decidim.admin.user_groups_csv_verifications.new.explanation;Upload your CSV file. It must have the official emails of the groups in your organization in the first column of the file, without headers. Only groups that have confirmed their email and that have an email appearing in the CSV file will be validated.
25025;de;decidim.admin.users_statistics.users_count.no_users_count_statistics_yet;Es gibt noch keine Kennzahlen
25026;en;decidim.admin.users_statistics.users_count.no_users_count_statistics_yet;There are no users count statistics yet
25027;de;decidim.components.meetings.settings.step.creation_enabled_for_user_groups;Veranstaltungserstellung durch Gruppen aktiviert
25028;en;decidim.components.meetings.settings.step.creation_enabled_for_user_groups;Meeting creation by user groups enabled
25029;de;decidim.doorkeeper.authorizations.new.see_username;Ihren Kontonamen anzeigen
25030;en;decidim.doorkeeper.authorizations.new.see_username;See your account name
25031;de;decidim.events.groups.user_group_created.email_intro;"Eine neue Gruppe mit dem Namen %{user_group_name} wurde erstellt. Sie können sie über das <a href=""%{groups_admin_url}"">Admin-Panel</a> verifizieren."
25032;en;decidim.events.groups.user_group_created.email_intro;"A new user group has been created with the name %{user_group_name}. You can now verify it in the <a href=""%{groups_admin_url}"">admin panel</a>."
25033;de;decidim.events.groups.user_group_created.email_subject;Eine neue Gruppe wurde erstellt
25034;en;decidim.events.groups.user_group_created.email_subject;A new user group has been created
25147;de;decidim.admin.participatory_space_private_users.destroy.success;Participatory Space Privater Benutzendenzugriff wurde erfolgreich zerstört.
25035;de;decidim.events.groups.user_group_created.notification_title;"Die Gruppe %{user_group_name} wurde erstellt. Sie können sie über das <a href=""%{groups_admin_path}"">Admin-Panel</a> verifizieren."
25036;en;decidim.events.groups.user_group_created.notification_title;"The %{user_group_name} user group has been created. You can now verify it in the <a href=""%{groups_admin_path}"">admin panel</a>."
25037;de;decidim.events.groups.user_group_updated.email_intro;"Die Gruppe mit dem Namen %{user_group_name} hat ihr Profil aktualisiert, wodurch diese erneut verifiziert werden muss. Sie können sie über das <a href=""%{groups_admin_url}"">Admin-Panel</a> verifizieren."
25038;en;decidim.events.groups.user_group_updated.email_intro;"A user group with the name %{user_group_name} has updated its profile, leaving it unverified. You can now verify it in the <a href=""%{groups_admin_url}"">admin panel</a>."
25039;de;decidim.events.groups.user_group_updated.email_subject;Eine Gruppe hat ihr Profil aktualisiert
25040;en;decidim.events.groups.user_group_updated.email_subject;A user group has updated its profile
25041;de;decidim.events.groups.user_group_updated.notification_title;"Die Gruppe %{user_group_name} hat ihr Profil aktualisiert, wodurch diese erneut verifiziert werden muss. Sie können sie über das <a href=""%{groups_admin_path}"">Admin-Panel</a> verifizieren."
25042;en;decidim.events.groups.user_group_updated.notification_title;"The %{user_group_name} user group has updated its profile, leaving it unverified. You can now verify it in the <a href=""%{groups_admin_path}"">admin panel</a>."
25043;de;decidim.gamification.badges.followers.next_level_in;Erhalten Sie %{score} weitere Nutzende, die Ihnen folgen, um das nächste Level zu erreichen!
25044;en;decidim.gamification.badges.followers.next_level_in;Get %{score} more people to follow you to reach the next level!
25045;de;decidim.group_invites.invite.error;Beim Laden dieser*dieses Nutzenden ist ein Fehler aufgetreten
25046;en;decidim.group_invites.invite.error;There was a problem inviting this participant
25047;de;decidim.profiles.default_officialization_text_for_user_groups;Diese Gruppe wurde verifiziert.
25048;en;decidim.profiles.default_officialization_text_for_user_groups;This group is publicly verified.
25049;de;activemodel.attributes.meeting.decidim_user_group_id;Gruppe
25050;en;activemodel.attributes.meeting.decidim_user_group_id;User group
25051;de;activemodel.attributes.conference_speaker.user_id;Nutzende*r
25052;en;activemodel.attributes.conference_speaker.user_id;User
25053;de;decidim.admin.menu.user_groups;Gruppen
25054;en;decidim.admin.menu.user_groups;Groups
25055;de;decidim.admin.models.assembly_user_role.name;Berechtigungen
25056;en;decidim.admin.models.assembly_user_role.name;Assembly admin
25057;de;decidim.profiles.user.invite_user;Mitglieder einladen
25058;en;decidim.profiles.user.invite_user;Invite participants
25059;de;decidim.shared.flag_user_modal.title;Unangemessene*n Nutzende*n melden
25060;en;decidim.shared.flag_user_modal.title;Report inappropriate User
25061;de;decidim.verifications.postal_letter.admin.pending_authorizations.index.username;Anmeldename
25062;en;decidim.verifications.postal_letter.admin.pending_authorizations.index.username;Nickname
25063;de;decidim.meetings.admin.invites.create.error;Beim Einladen der*des Nutzenden in das Meeting ist ein Problem aufgetreten.
25064;en;decidim.meetings.admin.invites.create.error;There was a problem inviting the participant to join the meeting.
25065;de;decidim.meetings.admin.invites.form.select_user;Nutzende*n wählen
25066;en;decidim.meetings.admin.invites.form.select_user;Select participant
25067;de;decidim.admin.conflicts.user_name;Nutzende*r
25068;en;decidim.admin.conflicts.user_name;User
25069;de;decidim.surveys.admin.exports.survey_user_answers;Antworten
25070;en;decidim.surveys.admin.exports.survey_user_answers;Survey participant answers
25071;de;decidim.meetings.admin.meetings.form.disclaimer;Haftungsausschluss: %{organization} übernimmt keine Verantwortung für die Daten, die von den Nutzenden im Rahmen einer externen Anmeldung zu einer Veranstaltung Drittanbietenden zur Verfügung gestellt werden.
25072;en;decidim.meetings.admin.meetings.form.disclaimer;Disclaimer: By using an external registration system, you're aware that the organizers of %{organization} are not responsible for the data provided by the users to the external service.
25073;de;decidim.conferences.admin.conference_speakers.form.select_user;Nutzende*n wählen
25074;en;decidim.conferences.admin.conference_speakers.form.select_user;Select participant
25148;en;decidim.admin.participatory_space_private_users.destroy.success;Participatory space private participant access successfully destroyed.
25075;de;decidim.meetings.meetings.form.disclaimer;Haftungsausschluss: %{organization} übernimmt keine Verantwortung für die Daten, die von den Nutzenden im Rahmen einer externen Anmeldung zu einer Veranstaltung Drittanbietenden zur Verfügung gestellt werden.
25076;en;decidim.meetings.meetings.form.disclaimer;Disclaimer: By using an external registration system, you're aware that the organizers of %{organization} are not responsible for the data provided by the users to the external service.
25077;de;decidim.conferences.admin.conference_invites.form.select_user;Nutzende*n wählen
25078;en;decidim.conferences.admin.conference_invites.form.select_user;Select participant
25079;de;decidim.conferences.admin.conference_invites.new.new_invite;Nutzende einladen
25080;en;decidim.conferences.admin.conference_invites.new.new_invite;Invite participant
25081;de;activemodel.models.decidim/user_group_created_event;Benutzendengruppe erstellt
25082;en;activemodel.models.decidim/user_group_created_event;User group created
25083;de;decidim.admin.actions.user.new;Neue*r Benutzende
25084;en;decidim.admin.actions.user.new;New user
25085;de;decidim.admin.block_user.new.description;Das Blockieren eines Benutzenden wird ihr*sein Konto unbrauchbar machen. Sie können begründen und Richtlinien dafür bieten, wie Benutzende vorgehen können, damit Sie in Betracht ziehen, die Blockierung wieder aufzuheben.
25086;en;decidim.admin.block_user.new.description;Blocking a user will render their account unusable. You may provide in your justification any guidelines on ways you would consider unblocking the user.
25087;de;decidim.admin.block_user.new.title;Anmeldename %{name} blockieren
25088;en;decidim.admin.block_user.new.title;Block User %{name}
25089;de;decidim.admin.conflicts.managed_user_name;Verwaltete*r Benutzende*r
25090;en;decidim.admin.conflicts.managed_user_name;Managed User
25091;de;decidim.admin.filters.search_placeholder.name_or_nickname_or_email_cont;Suche in %{collection} nach E-Mail, Name oder Anmeldename.
25092;en;decidim.admin.filters.search_placeholder.name_or_nickname_or_email_cont;Search %{collection} by email, name or nickname.
25093;de;decidim.conferences.admin.conference_speakers.form.non_user;Nichtbenutzende
25094;en;decidim.conferences.admin.conference_speakers.form.non_user;Non participant
25095;de;decidim.admin.filters.search_placeholder.user_name_or_user_nickname_or_user_email_cont;%{collection} nach E-Mail, Name oder Anmeldename durchsuchen.
25096;en;decidim.admin.filters.search_placeholder.user_name_or_user_nickname_or_user_email_cont;Search %{collection} by email, name or nickname.
25097;de;decidim.admin.impersonatable_users.index.impersonate_new_managed_user;Sich als neue*r verwaltete*r Benutzende*r ausgeben
25098;en;decidim.admin.impersonatable_users.index.impersonate_new_managed_user;Manage new participant
25099;de;decidim.admin.impersonations.create.error;Es gab einen Fehler bei der Identität der*des Benutzenden.
25100;en;decidim.admin.impersonations.create.error;There was a problem managing the participant.
25101;de;decidim.admin.impersonations.create.success;Die*der verwaltete Benutzende wurde erfolgreich erstellt.
25102;en;decidim.admin.impersonations.create.success;The managed participant has been successfully created.
25103;de;decidim.admin.impersonations.new.impersonate_existing_managed_user;"Angenommen, dass die*der Benutzende*r ""%{name}"" verwaltet wird"
25104;en;decidim.admin.impersonations.new.impersonate_existing_managed_user;"Manage participant ""%{name}"""
25105;de;decidim.admin.impersonations.new.impersonate_existing_user;"Imitieren von Benutzenden ""%{name}"""
25106;en;decidim.admin.impersonations.new.impersonate_existing_user;"Manage participant ""%{name}"""
25107;de;decidim.admin.impersonations.new.impersonate_new_managed_user;Sich als neue*r verwaltete*r Benutzende*r ausgeben
25108;en;decidim.admin.impersonations.new.impersonate_new_managed_user;Manage new participant
25109;de;decidim.admin.managed_users.promotion.error;Es ist ein Fehler aufgetreten, der die*den verwaltete*n Benutzende*n unterstützt.
25110;en;decidim.admin.managed_users.promotion.error;There was a problem promoting the managed participant.
25111;de;decidim.authorization_handlers.admin.id_documents.help.0;Benutzende geben ihre Identitätsinformationen ein und laden eine Kopie ihres Dokuments hoch.
25112;en;decidim.authorization_handlers.admin.id_documents.help.0;
25113;de;devise.failure.inactive;Dein Benutzendenkonto ist noch nicht aktiviert.
25114;en;devise.failure.inactive;Your account is not activated yet.
25115;de;devise.mailer.invitation_instructions.invited_you_as_private_user;%{invited_by} hat Sie als privaten Benutzenden von %{application} eingeladen.
25116;en;devise.mailer.invitation_instructions.invited_you_as_private_user;%{invited_by} has invited you as a private participant of %{application}. You can accept it through the link below.
25117;de;activemodel.attributes.organization.user_name;Anmeldename
25118;en;activemodel.attributes.organization.user_name;Username
25119;de;activemodel.attributes.organization.force_users_to_authenticate_before_access_organization;Benutzende müssen sich authentifizieren, bevor sie auf die Organisation zugreifen können.
25120;en;activemodel.attributes.organization.force_users_to_authenticate_before_access_organization;Force users to authenticate before access organization
25121;de;activemodel.attributes.organization.users_registration_mode;Anmelderegistrierungs-Modus
25122;en;activemodel.attributes.organization.users_registration_mode;Users registration mode
25123;de;decidim.admin.models.impersonation_log.fields.user;Benutzende
25124;en;decidim.admin.models.impersonation_log.fields.user;Participant
25125;de;decidim.admin.newsletters.select_recipients_to_deliver.followers_help;Sendet den Newsletter an alle bestätigten Benutzenden, die den ausgewählten Teilnehmendenräumen in der Liste folgen.
25126;en;decidim.admin.newsletters.select_recipients_to_deliver.followers_help;Sends newsletter to all confirmed users that follow any selected participatory spaces in the list.
25127;de;decidim.admin.newsletters.select_recipients_to_deliver.participants_help;Sendet den Newsletter an alle bestätigten Benutzenden, die an den ausgewählten Teilnehmendenräumen der Liste teilgenommen haben.
25128;en;decidim.admin.newsletters.select_recipients_to_deliver.participants_help;Sends newsletter to all confirmed users that have participated in any of the selected participatory spaces in the list.
25129;de;decidim.admin.newsletters.select_recipients_to_deliver.select_users;Wählen Sie aus, welchen Benutzenden Sie den Newsletter senden möchten
25130;en;decidim.admin.newsletters.select_recipients_to_deliver.select_users;Select which users you want to send the newsletter
25131;de;decidim.admin.newsletters.select_recipients_to_deliver.warning;<strong>Achtung:</strong> Dieser Newsletter wird nur an Benutzende gesendet, die <em>Ich möchte Newsletter empfangen</em> in ihren Benachrichtigungseinstellungen aktiviert haben.
25132;en;decidim.admin.newsletters.select_recipients_to_deliver.warning;<strong>Attention:</strong> This newsletter will only be send to users that have activated <em>I want to receive newsletters</em> in their notifications settings.
25133;de;decidim.admin.officializations.create.success;Benutzende*r wurde offiziell anerkannt
25134;en;decidim.admin.officializations.create.success;Participant successfully officialized
25135;de;decidim.admin.officializations.destroy.success;Die*der Benutzende wurde erfolgreich inoffizialisiert
25136;en;decidim.admin.officializations.destroy.success;Participant successfully unofficialized
25137;de;decidim.admin.officializations.index.block;Benutzende*r blockieren
25138;en;decidim.admin.officializations.index.block;Block User
25139;de;decidim.admin.officializations.new.title;"Benutzende*r ""%{name}"" offiziallisieren"
25140;en;decidim.admin.officializations.new.title;"Officialize participant ""%{name}"""
25141;de;decidim.admin.participatory_space_private_users.create.error;Beim Hinzufügen eines privaten Benutzenden für diesen partizipativen Bereich ist ein Fehler aufgetreten.
25142;en;decidim.admin.participatory_space_private_users.create.error;There was a problem adding a private participant for this participatory space.
25143;de;decidim.admin.participatory_space_private_users.create.success;Participatory Space Privater Benutzenderzugriff erfolgreich erstellt.
25144;en;decidim.admin.participatory_space_private_users.create.success;Participatory space private participant access successfully created.
25145;de;decidim.admin.participatory_space_private_users.destroy.error;Beim Löschen einer*eines privaten Benutzenden für diesen partizipativen Bereich ist ein Fehler aufgetreten.
25146;en;decidim.admin.participatory_space_private_users.destroy.error;There was a problem deleting a private participant for this participatory space.
25149;de;decidim.admin.participatory_process_user_roles.update.success;Die*der Benutzende wurde für diesen partizipativen Prozess erfolgreich aktualisiert.
25150;en;decidim.admin.participatory_process_user_roles.update.success;Admin successfully updated for this participatory process.
25151;de;decidim.admin.managed_users.promotion.success;Die*der verwaltete Benutzende wurde erfolgreich hochgestuft.
25152;en;decidim.admin.managed_users.promotion.success;The managed participant has been successfully promoted.
25153;de;decidim.admin.managed_users.promotions.new.explanation;Verwaltete Benutzende können zu Standardbenutzenden heraufgestuft werden. Das bedeutet, dass sie zu der Anwendung eingeladen werden und nicht in der Lage sind, sie erneut zu repräsentieren. Eingeladene Benutzende erhalten eine E-Mail, um ihre Einladung anzunehmen.
25154;en;decidim.admin.managed_users.promotions.new.explanation;Managed participants can be promoted to standard participants. It means they will be invited to the application and you will not be able to manage them again. The invited participant will receive an email to accept your invitation.
25155;de;decidim.admin.managed_users.promotions.new.new_managed_user_promotion;Neue verwaltete Benutzendenwerbung
25156;en;decidim.admin.managed_users.promotions.new.new_managed_user_promotion;New managed participant promotion
25157;de;decidim.admin.menu.conferences_submenu.user_registrations;Registrierung von Benutzenden
25158;en;decidim.admin.menu.conferences_submenu.user_registrations;User Registrations
25159;de;decidim.admin.models.participatory_space_private_user.name;Private Teilnehmende
25160;en;decidim.admin.models.participatory_space_private_user.name;Participatory space private participant
25161;de;decidim.admin.models.user.fields.roles.user_manager;Manager Benutzende
25162;en;decidim.admin.models.user.fields.roles.user_manager;Participant manager
25163;de;decidim.admin.models.user_group.fields.users_count;Benutzende zählen
25164;en;decidim.admin.models.user_group.fields.users_count;Participants count
25165;de;decidim.admin.models.conference_user_role.name;Konferenzbenutzende
25166;en;decidim.admin.models.conference_user_role.name;Conference Admin
25167;de;decidim.admin.moderated_users.index.actions.block;Benutzende blockieren
25168;en;decidim.admin.moderated_users.index.actions.block;Block User
25169;de;decidim.admin.moderated_users.index.actions.unblock;Blockierung der*des Benutzenden aufheben
25170;en;decidim.admin.moderated_users.index.actions.unblock;Unblock User
25171;de;decidim.admin.moderated_users.index.title;Liste der gemeldeten Benutzenden
25172;en;decidim.admin.moderated_users.index.title;Listing reported users
25173;de;decidim.admin.moderations.reports.index.callout_html;Ein Inhalt erscheint im Moderations-Panel, wenn er von einem Benutzer gemeldet wurde. Jeder Benutzer mit einem registrierten Konto kann Inhalte melden, indem er auf die %{icon} Flagge neben dem Element klickt.
25174;en;decidim.admin.moderations.reports.index.callout_html;A content appears in the moderation panel when it has been signaled by a user (can be anyone with a registered account) by clicking on the %{icon} flag next to the item.
25175;de;decidim.admin.newsletters.index.all_users;Alle Benutzenden
25176;en;decidim.admin.newsletters.index.all_users;All users 
25177;de;decidim.admin.newsletters.select_recipients_to_deliver.all_users_help;Sendet Newsletter an alle bestätigten Benutzenden.
25178;en;decidim.admin.newsletters.select_recipients_to_deliver.all_users_help;Sends newsletter to all confirmed users.
25179;de;decidim.gamification.badges.proposals.unearned_another;Diese*r Benutzende hat noch keine Vorschläge erstellt.
25180;en;decidim.gamification.badges.proposals.unearned_another;This participant hasn't created any proposals yet.
25181;de;decidim.gamification.badges.attended_meetings.description_another;Diese Benutzende hat an %{score} Veranstaltungen teilgenommen.
25182;en;decidim.gamification.badges.attended_meetings.description_another;This participant has attended %{score} meetings.
25183;de;decidim.gamification.badges.attended_meetings.unearned_another;Diese*r Benutzende hat noch kein Veranstaltungen besucht.
25184;en;decidim.gamification.badges.attended_meetings.unearned_another;This participant hasn't attended any meeting yet.
25185;de;decidim.gamification.badges.commented_debates.description_another;Diese*r Benutzende hat an %{score} Debatten teilgenommen.
25186;en;decidim.gamification.badges.commented_debates.description_another;This participant has taken part in %{score} debates.
25187;de;decidim.components.proposals.settings.global.vote_limit;Maximale Anzahl Stimmen pro Benutzende
25188;en;decidim.components.proposals.settings.global.vote_limit;Support limit per participant
25189;de;decidim.admin.menu.participatory_processes_submenu.private_users;Teilnehmende bestimmen
25190;en;decidim.admin.menu.participatory_processes_submenu.private_users;Private participants
25191;de;decidim.gamification.badges.commented_debates.unearned_another;Diese*r Benutzende hat noch keine Diskussionen geführt.
25192;en;decidim.gamification.badges.commented_debates.unearned_another;This participant has not yet taken part in any debate.
25193;de;decidim.group_admins.actions.are_you_sure;Sind Sie sicher? Dies wird die*den Benutzende*n nicht aus der Gruppe entfernen.
25194;en;decidim.group_admins.actions.are_you_sure;Are you sure? This won't remove the participant from the group.
25195;de;decidim.group_admins.demote.error;Beim Entfernen dieses Benutzenden aus der Adminliste ist ein Fehler aufgetreten
25196;en;decidim.group_admins.demote.error;There was a problem removing this participant from the admins list
25197;de;decidim.group_admins.demote.success;Benutzende*r wurde von Admin erfolgreich entfernt
25198;en;decidim.group_admins.demote.success;Participant successfully removed from admin
25250;en;decidim.admin.conference_user_roles.index.conference_admins_title;conference admins
25199;de;decidim.admin.participatory_space_private_users_csv_imports.new.explanation;"Laden Sie Ihre CSV-Datei hoch. Diese muss zwei Spalten haben ohne Kopfzeile, mit E-Mail in der ersten Spalte der Datei und Namen in der letzten Spalte der Datei (E-Mail, Name) in Bezug auf die Benutzer, die Sie dem Beteiligungsbereich hinzufügen möchten. Vermeiden sie ungültige Zeichen wie `<>?%&^*#@()[]=+:;""{}\|` im Namen des Nutzers zu verwenden."
25200;en;decidim.admin.participatory_space_private_users_csv_imports.new.explanation;"Upload your CSV file. It must have two columns with email in the first column of the file and name in the last column of the file (email, name) of the users that you want to add to the participatory space, without headers. Avoid using invalid chars like `<>?%&^*#@()[]=+:;""{}\|` in user name."
25201;de;decidim.admin.static_pages.edit.changed_notably_help;Wenn diese Option aktiviert ist, werden Benutzende benachrichtigt, um die neuen Nutzungsbedingungen zu akzeptieren.
25202;en;decidim.admin.static_pages.edit.changed_notably_help;If checked, participants will be notified to accept the new terms and conditions.
25203;de;decidim.admin.titles.impersonatable_users;Überprüfbare Benutzende
25204;en;decidim.admin.titles.impersonatable_users;Manageable participants
25205;de;decidim.admin.titles.impersonations;Benutzendenverwaltung
25206;en;decidim.admin.titles.impersonations;Participants management
25207;de;decidim.admin.users.create.error;Beim Einladen dieser*dieses Benutzenden ist ein Fehler aufgetreten.
25208;en;decidim.admin.users.create.error;There was a problem inviting this admin.
25209;de;decidim.admin.users.create.success;Benutzende*r wurde erfolgreich eingeladen.
25210;en;decidim.admin.users.create.success;Participant successfully invited.
25211;de;decidim.admin.users.destroy.error;Beim Versuch, diese*n Benutzende*n zu löschen, ist ein Fehler aufgetreten.
25212;en;decidim.admin.users.destroy.error;There was a problem trying to delete this admin.
25213;de;decidim.admin.users.destroy.success;Benutzende*r ist kein Admin mehr.
25214;en;decidim.admin.users.destroy.success;Participant is no longer an administrator.
25215;de;decidim.admin.users.new.title;Benutzende*r als Admin einladen
25216;en;decidim.admin.users.new.title;Invite participant as administrator
25217;de;decidim.admin.participatory_process_user_roles.create.error;Beim Hinzufügen eines Benutzenden für diesen partizipativen Prozess ist ein Fehler aufgetreten.
25218;en;decidim.admin.participatory_process_user_roles.create.error;There was a problem adding a participant for this participatory process.
25219;de;decidim.admin.participatory_process_user_roles.create.success;Benutzende*r hat diesen partizipativen Prozess erfolgreich hinzugefügt.
25220;en;decidim.admin.participatory_process_user_roles.create.success;Admin successfully added to this participatory process.
25221;de;decidim.admin.participatory_process_user_roles.destroy.success;Die*der Benutzende wurde erfolgreich aus diesem partizipativen Prozess entfernt.
25222;en;decidim.admin.participatory_process_user_roles.destroy.success;Admin successfully removed from this participatory process.
25223;de;decidim.admin.participatory_process_user_roles.update.error;Für diesen partizipativen Prozess wurde ein Fehler bei einer*einem Benutzenden aktualisiert.
25224;en;decidim.admin.participatory_process_user_roles.update.error;There was a problem updating an admin for this participatory process.
25225;de;decidim.admin.assembly_user_roles.create.error;Beim Hinzufügen einer*eines Benutzenden für diese Organisation ist ein Fehler aufgetreten.
25226;en;decidim.admin.assembly_user_roles.create.error;There was a problem adding an admin for this assembly.
25227;de;decidim.admin.assembly_user_roles.destroy.success;Benutzende wurde erfolgreich von dieser Organisation entfernt.
25228;en;decidim.admin.assembly_user_roles.destroy.success;Admin successfully removed from this assembly.
25229;de;decidim.admin.assembly_user_roles.edit.title;Aktualisiere die*den Benutzenden der Organisationsgruppe
25230;en;decidim.admin.assembly_user_roles.edit.title;Update assembly admin.
25231;de;decidim.admin.assembly_user_roles.index.assembly_admins_title;Organisationsadmins
25232;en;decidim.admin.assembly_user_roles.index.assembly_admins_title;Organisation admins
25233;de;decidim.admin.assembly_user_roles.new.title;Neue*r Organisationsadmin
25234;en;decidim.admin.assembly_user_roles.new.title;New organisation admin.
25235;de;decidim.admin.assembly_user_roles.update.error;Bei einem Fehler ist ein*e Benutzende*r für diese Organisation aktualisiert worden.
25236;en;decidim.admin.assembly_user_roles.update.error;There was a problem updating an admin for this assembly.
25237;de;decidim.admin.assembly_user_roles.update.success;Benutzende*r wurde für diese Organisation erfolgreich aktualisiert.
25238;en;decidim.admin.assembly_user_roles.update.success;Admin updated successfully for this assembly.
25239;de;decidim.admin.conference_user_roles.create.error;Beim Hinzufügen einer*eines Benutzenden für diese Konferenz ist ein Fehler aufgetreten.
25240;en;decidim.admin.conference_user_roles.create.error;There was a problem adding an admin to this conference.
25241;de;decidim.admin.conference_user_roles.create.success;Benutzende*r wurde erfolgreich zu dieser Konferenz hinzugefügt.
25242;en;decidim.admin.conference_user_roles.create.success;Conference admin successfully added.
25243;de;decidim.admin.titles.participants;Benutzende
25244;en;decidim.admin.titles.participants;Participants
25245;de;decidim.admin.conference_user_roles.destroy.success;Benutzende*r wurde erfolgreich von dieser Konferenz entfernt.
25246;en;decidim.admin.conference_user_roles.destroy.success;Conference admin successfully removed.
25247;de;decidim.admin.conference_user_roles.edit.title;Aktualisieren Sie die*den Konferenzbenutzende*r.
25248;en;decidim.admin.conference_user_roles.edit.title;Update conference admin.
25251;de;decidim.admin.conference_user_roles.new.title;Neue*r Konferenzbenutzende*r
25252;en;decidim.admin.conference_user_roles.new.title;New conference admin.
25253;de;decidim.admin.conference_user_roles.update.error;Bei einem Fehler ist ein*e Benutzende*r für diese Konferenz aktualisiert worden.
